# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503163127
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_5635_98-865	OTHER	0.008274	0.001549	0.001726	0.988451	
megahit_5644_2-451	OTHER	0.056054	0.157109	0.004152	0.782685	
megahit_5656_3-1136	OTHER	0.063586	0.015521	0.009031	0.911862	
megahit_5704_432-710	OTHER	0.008681	0.003036	0.001409	0.986875	
megahit_5705_432-2405	OTHER	0.008681	0.003036	0.001409	0.986875	
megahit_5705_2409-3284	OTHER	0.029035	0.042728	0.005015	0.923222	
megahit_5705_3246-4517	OTHER	0.007834	0.006345	0.001468	0.984353	
megahit_5713_659-1993	TAT(Tat/SPI)	0.220163	0.766479	0.002761	0.010597	CS pos: 38-39. ASA-LE. Pr: 0.5879
megahit_5780_1-1134	OTHER	0.008849	0.001468	0.012092	0.977592	
megahit_5791_281-844	OTHER	0.017370	0.009017	0.001713	0.971899	
megahit_5794_281-844	OTHER	0.017370	0.009017	0.001713	0.971899	
megahit_5794_869-1723	OTHER	0.033155	0.013735	0.012135	0.940975	
megahit_5801_308-787	SP(Sec/SPI)	0.994121	0.001040	0.003567	0.001272	CS pos: 27-28. ANA-ND. Pr: 0.7379
megahit_5869_1-3345	OTHER	0.183747	0.002148	0.065644	0.748460	
megahit_5883_3-515	OTHER	0.003451	0.012953	0.000606	0.982991	
megahit_5889_2-541	TAT(Tat/SPI)	0.288119	0.629237	0.004239	0.078405	CS pos: 38-39. ALA-AL. Pr: 0.6948
megahit_5893_440-754	OTHER	0.002618	0.001230	0.000475	0.995676	
megahit_5993_44-838	OTHER	0.001619	0.000193	0.004388	0.993800	
megahit_5995_8-931	OTHER	0.004590	0.000355	0.000445	0.994610	
megahit_6023_3-3980	OTHER	0.164480	0.000379	0.267295	0.567846	
megahit_6051_867-2531	OTHER	0.004260	0.006068	0.000523	0.989148	
megahit_6113_274-654	OTHER	0.047029	0.004104	0.005569	0.943297	
megahit_6144_215-493	SP(Sec/SPI)	0.942408	0.001769	0.014786	0.041037	CS pos: 25-26. TIA-DE. Pr: 0.9105
megahit_6144_509-1201	OTHER	0.007578	0.002666	0.000767	0.988989	
megahit_6144_2583-3923	OTHER	0.021376	0.003389	0.002800	0.972435	
megahit_6146_276-1637	OTHER	0.090163	0.008229	0.007966	0.893641	
megahit_6146_1661-3001	OTHER	0.021376	0.003389	0.002800	0.972435	
megahit_6161_3-749	OTHER	0.013294	0.004765	0.001658	0.980283	
megahit_6246_1-2835	OTHER	0.013768	0.002077	0.002983	0.981173	
megahit_6249_13-1602	OTHER	0.007430	0.033083	0.001264	0.958223	
megahit_6270_130-693	OTHER	0.007663	0.017441	0.000608	0.974287	
megahit_6273_24-2621	SP(Sec/SPI)	0.908246	0.000298	0.079846	0.011610	CS pos: 15-16. ATA-VP. Pr: 0.6289
megahit_6275_24-2615	SP(Sec/SPI)	0.908246	0.000298	0.079846	0.011610	CS pos: 15-16. ATA-VP. Pr: 0.6289
megahit_6276_24-2912	SP(Sec/SPI)	0.908246	0.000298	0.079846	0.011610	CS pos: 15-16. ATA-VP. Pr: 0.6289
megahit_6292_1-462	OTHER	0.005263	0.000989	0.000787	0.992960	
megahit_6309_1-261	OTHER	0.002050	0.000473	0.000256	0.997221	
megahit_6332_491-1213	OTHER	0.006176	0.004443	0.001033	0.988348	
megahit_6462_1-591	OTHER	0.011479	0.002483	0.001959	0.984078	
megahit_6463_178-741	OTHER	0.011025	0.002452	0.001940	0.984583	
megahit_6464_3-545	OTHER	0.011479	0.002483	0.001959	0.984078	
megahit_6471_61-996	OTHER	0.003954	0.005534	0.000508	0.990004	
megahit_6510_1-321	OTHER	0.004122	0.001086	0.001168	0.993623	
megahit_6526_446-796	OTHER	0.000397	0.000088	0.000946	0.998569	
megahit_6542_1-378	OTHER	0.006700	0.001006	0.001229	0.991066	
megahit_6556_3-614	OTHER	0.009837	0.002892	0.001084	0.986188	
megahit_6557_1-423	OTHER	0.047269	0.005336	0.006078	0.941317	
megahit_6559_1-360	OTHER	0.009493	0.000374	0.001021	0.989111	
megahit_6564_198-1808	OTHER	0.039050	0.000920	0.040785	0.919245	
megahit_6566_198-1808	OTHER	0.039050	0.000920	0.040785	0.919245	
megahit_6610_2-553	OTHER	0.031253	0.001271	0.007236	0.960240	
megahit_6611_2-553	OTHER	0.034531	0.001220	0.008083	0.956167	
megahit_6612_2-553	OTHER	0.034531	0.001220	0.008083	0.956167	
megahit_6633_3-983	OTHER	0.008305	0.001074	0.001675	0.988947	
megahit_6649_3-779	OTHER	0.085900	0.089829	0.112115	0.712157	
megahit_6708_49-1818	OTHER	0.001393	0.000367	0.000855	0.997385	
megahit_6708_3569-4072	OTHER	0.003844	0.001712	0.000574	0.993869	
megahit_6708_4256-5638	OTHER	0.004889	0.000692	0.001240	0.993179	
megahit_6709_3569-4072	OTHER	0.003097	0.001856	0.000391	0.994656	
megahit_6712_2-112	OTHER	0.041208	0.012019	0.017891	0.928882	
megahit_6742_316-684	OTHER	0.002501	0.000868	0.000461	0.996170	
megahit_6743_315-683	OTHER	0.002525	0.000790	0.000458	0.996227	
megahit_6749_109-1188	OTHER	0.002752	0.002148	0.000581	0.994519	
megahit_6766_307-1758	TAT(Tat/SPI)	0.038436	0.898398	0.002260	0.060906	CS pos: 41-42. SFG-AP. Pr: 0.4546
megahit_6766_1822-4719	SP(Sec/SPI)	0.963005	0.000176	0.036506	0.000313	CS pos: 19-20. ASA-NE. Pr: 0.9056
megahit_6766_4838-6130	TAT(Tat/SPI)	0.005139	0.994126	0.000245	0.000490	CS pos: 36-37. AQA-AA. Pr: 0.4070
megahit_6767_564-2015	TAT(Tat/SPI)	0.038436	0.898398	0.002260	0.060906	CS pos: 41-42. SFG-AP. Pr: 0.4546
megahit_6767_2079-4976	SP(Sec/SPI)	0.963005	0.000176	0.036506	0.000313	CS pos: 19-20. ASA-NE. Pr: 0.9056
megahit_6767_5095-6387	TAT(Tat/SPI)	0.005139	0.994126	0.000245	0.000490	CS pos: 36-37. AQA-AA. Pr: 0.4070
megahit_6768_122-1261	SP(Sec/SPI)	0.996043	0.001035	0.002212	0.000711	CS pos: 19-20. ALA-AE. Pr: 0.9766
megahit_6768_1264-3015	SP(Sec/SPI)	0.995323	0.000566	0.003786	0.000325	CS pos: 18-19. VVA-AD. Pr: 0.6255
megahit_6768_3139-4602	TAT(Tat/SPI)	0.000649	0.998565	0.000218	0.000567	CS pos: 46-47. AQA-AD. Pr: 0.9794
megahit_6768_4730-7852	OTHER	0.022203	0.022818	0.004050	0.950929	
megahit_6769_3-500	SP(Sec/SPI)	0.987893	0.001200	0.007404	0.003503	CS pos: 25-26. THA-EH. Pr: 0.9765
megahit_6769_626-2077	TAT(Tat/SPI)	0.038436	0.898398	0.002260	0.060906	CS pos: 41-42. SFG-AP. Pr: 0.4546
megahit_6769_2141-5038	SP(Sec/SPI)	0.963005	0.000176	0.036506	0.000313	CS pos: 19-20. ASA-NE. Pr: 0.9056
megahit_6769_5157-6449	TAT(Tat/SPI)	0.005139	0.994126	0.000245	0.000490	CS pos: 36-37. AQA-AA. Pr: 0.4070
megahit_6770_122-1258	SP(Sec/SPI)	0.995323	0.000566	0.003786	0.000325	CS pos: 18-19. VVA-AD. Pr: 0.6255
megahit_6770_1382-2845	TAT(Tat/SPI)	0.000649	0.998565	0.000218	0.000567	CS pos: 46-47. AQA-AD. Pr: 0.9794
megahit_6770_2973-6095	OTHER	0.022203	0.022818	0.004050	0.950929	
megahit_6771_307-696	OTHER	0.014425	0.007610	0.001781	0.976185	
megahit_6772_74-604	TAT(Tat/SPI)	0.005139	0.994126	0.000245	0.000490	CS pos: 36-37. AQA-AA. Pr: 0.4070
megahit_6773_2-310	OTHER	0.026185	0.002051	0.002755	0.969009	
megahit_6788_1627-2136	LIPO(Sec/SPII)	0.001961	0.000167	0.996113	0.001759	CS pos: 24-25. LSA-CG. Pr: 0.9974
megahit_6788_2160-4529	OTHER	0.041136	0.002296	0.007404	0.949164	
megahit_6789_572-1606	OTHER	0.009498	0.006396	0.004092	0.980015	
megahit_6789_1627-2136	LIPO(Sec/SPII)	0.001961	0.000167	0.996113	0.001759	CS pos: 24-25. LSA-CG. Pr: 0.9974
megahit_6789_2160-4529	OTHER	0.041136	0.002296	0.007404	0.949164	
megahit_6801_46-882	SP(Sec/SPI)	0.993529	0.000362	0.005884	0.000226	CS pos: 23-24. AMA-KV. Pr: 0.8089
megahit_6803_209-721	OTHER	0.036909	0.000753	0.003715	0.958623	
megahit_6804_2254-3081	OTHER	0.032788	0.013887	0.002274	0.951051	
megahit_6804_3214-3708	OTHER	0.005392	0.003149	0.001448	0.990011	
megahit_6827_2-745	OTHER	0.001101	0.000137	0.000120	0.998643	
megahit_6829_3-1532	OTHER	0.001725	0.002189	0.000234	0.995851	
megahit_6829_1673-2068	OTHER	0.004828	0.000291	0.001354	0.993527	
megahit_6830_3-1532	OTHER	0.001725	0.002189	0.000234	0.995851	
megahit_6830_1673-2068	OTHER	0.004828	0.000291	0.001354	0.993527	
megahit_6841_1-534	OTHER	0.002687	0.000711	0.000628	0.995974	
megahit_6847_3-1481	OTHER	0.068788	0.031545	0.014070	0.885597	
megahit_6896_2148-3578	OTHER	0.002748	0.000540	0.002902	0.993811	
megahit_6904_3-545	OTHER	0.015618	0.005090	0.001043	0.978249	
megahit_6986_62-1174	LIPO(Sec/SPII)	0.000901	0.000037	0.998768	0.000294	CS pos: 16-17. VFS-CS. Pr: 0.9990
megahit_6987_62-1411	LIPO(Sec/SPII)	0.000901	0.000037	0.998768	0.000294	CS pos: 16-17. VFS-CS. Pr: 0.9990
megahit_7026_2-388	OTHER	0.007741	0.003072	0.000845	0.988342	
megahit_7036_1-1137	LIPO(Sec/SPII)	0.030342	0.000747	0.964509	0.004402	CS pos: 26-27. LTG-CV. Pr: 0.9626
megahit_7049_1-834	OTHER	0.013781	0.001463	0.001294	0.983463	
megahit_7074_140-616	SP(Sec/SPI)	0.993590	0.000368	0.005534	0.000508	CS pos: 20-21. VTA-EI. Pr: 0.9358
megahit_7075_140-616	SP(Sec/SPI)	0.993590	0.000368	0.005534	0.000508	CS pos: 20-21. VTA-EI. Pr: 0.9358
megahit_7075_638-1060	TAT(Tat/SPI)	0.169626	0.825733	0.003233	0.001408	CS pos: 28-29. AYA-SL. Pr: 0.8031
megahit_7130_28-1101	OTHER	0.074142	0.033805	0.006720	0.885332	
megahit_7232_264-551	SP(Sec/SPI)	0.787988	0.000157	0.211480	0.000375	CS pos: 20-21. VHA-DE. Pr: 0.7865
megahit_7277_3-764	OTHER	0.007238	0.002082	0.001151	0.989530	
megahit_7277_2089-3024	OTHER	0.048551	0.125499	0.008291	0.817660	
megahit_7278_2059-2994	OTHER	0.048551	0.125499	0.008291	0.817660	
megahit_7279_3-764	OTHER	0.007238	0.002082	0.001151	0.989530	
megahit_7279_752-1318	LIPO(Sec/SPII)	0.002541	0.000126	0.996162	0.001171	CS pos: 22-23. LVG-CV. Pr: 0.9967
megahit_7280_3-764	OTHER	0.007238	0.002082	0.001151	0.989530	
megahit_7368_139-1005	SP(Sec/SPI)	0.957247	0.035549	0.002521	0.004682	CS pos: 29-30. AWA-AI. Pr: 0.9702
megahit_7370_139-1005	SP(Sec/SPI)	0.957247	0.035549	0.002521	0.004682	CS pos: 29-30. AWA-AI. Pr: 0.9702
megahit_7380_134-5134	SP(Sec/SPI)	0.963691	0.001163	0.007939	0.027207	CS pos: 31-32. TYA-NE. Pr: 0.9153
megahit_7380_5202-6020	OTHER	0.019346	0.000557	0.053015	0.927082	
megahit_7381_2-634	OTHER	0.077635	0.000745	0.014214	0.907406	
megahit_7381_2017-10224	SP(Sec/SPI)	0.994751	0.000185	0.003466	0.001599	CS pos: 26-27. TYA-NE. Pr: 0.9605
megahit_7381_10307-11125	OTHER	0.019346	0.000557	0.053015	0.927082	
megahit_7395_1415-2881	OTHER	0.021286	0.003005	0.003470	0.972240	
megahit_7443_2-442	OTHER	0.056117	0.002943	0.002024	0.938915	
megahit_7450_4291-5079	OTHER	0.011266	0.002243	0.000426	0.986065	
megahit_7450_5091-5852	OTHER	0.004872	0.003373	0.000371	0.991383	
megahit_7450_5849-6487	OTHER	0.033757	0.005878	0.005259	0.955107	
megahit_7450_6671-6964	TAT(Tat/SPI)	0.001391	0.998229	0.000228	0.000152	CS pos: 31-32. AQA-QE. Pr: 0.9647
megahit_7470_3-1034	OTHER	0.003681	0.003637	0.000788	0.991894	
megahit_7475_68-2437	OTHER	0.009037	0.025610	0.001057	0.964297	
megahit_7475_2765-3034	OTHER	0.006691	0.001830	0.001276	0.990203	
megahit_7476_1-966	OTHER	0.009037	0.025610	0.001057	0.964297	
megahit_7477_2-733	OTHER	0.017922	0.003431	0.002585	0.976063	
megahit_7478_151-420	OTHER	0.006691	0.001830	0.001276	0.990203	
megahit_7479_68-2437	OTHER	0.009037	0.025610	0.001057	0.964297	
megahit_7479_2765-3034	OTHER	0.006691	0.001830	0.001276	0.990203	
megahit_7480_31-300	OTHER	0.006691	0.001830	0.001276	0.990203	
megahit_7482_68-2443	OTHER	0.008783	0.008665	0.001425	0.981126	
megahit_7485_68-2443	OTHER	0.008783	0.008665	0.001425	0.981126	
megahit_7486_1-630	OTHER	0.009037	0.025610	0.001057	0.964297	
megahit_7495_2-568	OTHER	0.048081	0.010201	0.170160	0.771558	
megahit_7498_3586-4128	OTHER	0.003577	0.001638	0.000591	0.994193	
megahit_7498_4128-4982	OTHER	0.043183	0.000958	0.013150	0.942709	
megahit_7499_7043-8722	OTHER	0.002278	0.005353	0.000734	0.991636	
megahit_7502_72-1109	OTHER	0.002523	0.000145	0.000285	0.997046	
megahit_7528_18-1880	OTHER	0.002460	0.000544	0.000779	0.996217	
megahit_7529_18-1673	OTHER	0.002481	0.000293	0.000847	0.996380	
megahit_7541_94-1749	OTHER	0.025993	0.000250	0.020489	0.953268	
megahit_7541_1807-2556	OTHER	0.003191	0.000860	0.000246	0.995703	
megahit_7547_3-1442	OTHER	0.001805	0.003763	0.000185	0.994247	
megahit_7547_1439-1957	OTHER	0.005717	0.001627	0.000970	0.991685	
megahit_7549_85-876	LIPO(Sec/SPII)	0.153492	0.008838	0.748817	0.088852	CS pos: 47-48. FTA-CT. Pr: 0.7168
megahit_7549_920-1759	OTHER	0.083795	0.002028	0.013778	0.900400	
megahit_7549_1835-2767	SP(Sec/SPI)	0.536887	0.418016	0.010879	0.034218	CS pos: 40-41. AQA-DH. Pr: 0.8979
megahit_7549_2813-3526	SP(Sec/SPI)	0.997915	0.001004	0.000765	0.000316	CS pos: 25-26. ASA-AT. Pr: 0.9715
megahit_7549_3698-5272	OTHER	0.007394	0.000411	0.000639	0.991556	
megahit_7550_614-1189	OTHER	0.025632	0.073403	0.002643	0.898321	
megahit_7551_85-876	LIPO(Sec/SPII)	0.153492	0.008838	0.748817	0.088852	CS pos: 47-48. FTA-CT. Pr: 0.7168
megahit_7551_920-1759	OTHER	0.083795	0.002028	0.013778	0.900400	
megahit_7551_1835-2767	SP(Sec/SPI)	0.536887	0.418016	0.010879	0.034218	CS pos: 40-41. AQA-DH. Pr: 0.8979
megahit_7551_2813-3526	SP(Sec/SPI)	0.997915	0.001004	0.000765	0.000316	CS pos: 25-26. ASA-AT. Pr: 0.9715
megahit_7551_3698-5218	OTHER	0.002734	0.001765	0.000337	0.995165	
megahit_7551_5215-5790	OTHER	0.025504	0.070802	0.002653	0.901040	
megahit_7579_628-3606	SP(Sec/SPI)	0.998474	0.000703	0.000565	0.000258	CS pos: 23-24. ALA-KD. Pr: 0.9972
megahit_7579_3673-6189	SP(Sec/SPI)	0.650638	0.021293	0.145440	0.182630	CS pos: 36-37. ADA-DP. Pr: 0.3313
megahit_7579_6189-8585	SP(Sec/SPI)	0.986032	0.001171	0.007223	0.005574	CS pos: 25-26. TFA-GM. Pr: 0.9053
megahit_7579_8697-10055	TAT(Tat/SPI)	0.022092	0.884065	0.001470	0.092373	CS pos: 51-52. AMA-EK. Pr: 0.8632
megahit_7579_10232-12073	OTHER	0.025809	0.000819	0.002175	0.971196	
megahit_7579_12084-13487	OTHER	0.001903	0.000674	0.001250	0.996174	
megahit_7580_2-631	OTHER	0.056218	0.048592	0.003988	0.891202	
megahit_7580_628-3606	SP(Sec/SPI)	0.998474	0.000703	0.000565	0.000258	CS pos: 23-24. ALA-KD. Pr: 0.9972
megahit_7580_3673-6189	SP(Sec/SPI)	0.650638	0.021293	0.145440	0.182630	CS pos: 36-37. ADA-DP. Pr: 0.3313
megahit_7580_6189-8585	SP(Sec/SPI)	0.986032	0.001171	0.007223	0.005574	CS pos: 25-26. TFA-GM. Pr: 0.9053
megahit_7580_8697-10055	TAT(Tat/SPI)	0.022092	0.884065	0.001470	0.092373	CS pos: 51-52. AMA-EK. Pr: 0.8632
megahit_7580_10232-12073	OTHER	0.025809	0.000819	0.002175	0.971196	
megahit_7580_12084-13487	OTHER	0.001903	0.000674	0.001250	0.996174	
megahit_7581_72-1604	SP(Sec/SPI)	0.998474	0.000703	0.000565	0.000258	CS pos: 23-24. ALA-KD. Pr: 0.9972
megahit_7581_1671-4187	SP(Sec/SPI)	0.650638	0.021293	0.145440	0.182630	CS pos: 36-37. ADA-DP. Pr: 0.3313
megahit_7581_4187-6583	SP(Sec/SPI)	0.986032	0.001171	0.007223	0.005574	CS pos: 25-26. TFA-GM. Pr: 0.9053
megahit_7581_6695-8053	TAT(Tat/SPI)	0.022092	0.884065	0.001470	0.092373	CS pos: 51-52. AMA-EK. Pr: 0.8632
megahit_7581_8230-10071	OTHER	0.025809	0.000819	0.002175	0.971196	
megahit_7581_10082-11485	OTHER	0.001903	0.000674	0.001250	0.996174	
megahit_7672_1-801	OTHER	0.040721	0.067260	0.009951	0.882067	
megahit_7699_258-1391	OTHER	0.005027	0.004253	0.000638	0.990082	
megahit_7704_3-1013	OTHER	0.005245	0.000267	0.003004	0.991484	
megahit_7704_1044-1520	OTHER	0.003937	0.009780	0.000811	0.985472	
megahit_7705_93-2063	OTHER	0.048168	0.002969	0.041908	0.906955	
megahit_7705_2067-2573	OTHER	0.002519	0.001665	0.000458	0.995357	
megahit_7705_2670-3020	OTHER	0.026634	0.000444	0.000561	0.972361	
megahit_7708_1-1443	SP(Sec/SPI)	0.988008	0.000246	0.011442	0.000304	CS pos: 20-21. SLA-AQ. Pr: 0.8645
megahit_7709_4048-5655	OTHER	0.014322	0.004650	0.002748	0.978280	
megahit_7719_918-1409	OTHER	0.013703	0.001955	0.002086	0.982256	
megahit_7740_1-306	OTHER	0.011050	0.033235	0.000925	0.954789	
megahit_7799_2-790	OTHER	0.006827	0.006653	0.000967	0.985553	
megahit_7815_54-926	OTHER	0.118553	0.003152	0.009349	0.868946	
megahit_7863_125-1207	OTHER	0.015048	0.002999	0.000801	0.981153	
megahit_7906_2-616	OTHER	0.005180	0.001652	0.000645	0.992523	
megahit_7908_76-846	OTHER	0.003226	0.000716	0.000303	0.995755	
megahit_8000_638-2005	OTHER	0.014523	0.003068	0.003576	0.978833	
megahit_8004_484-627	OTHER	0.006900	0.003026	0.007815	0.982259	
megahit_8008_3-647	OTHER	0.006269	0.025744	0.001054	0.966934	
megahit_8008_906-1181	OTHER	0.015972	0.037238	0.002298	0.944492	
megahit_8018_2-1009	OTHER	0.008720	0.003173	0.000974	0.987132	
megahit_8039_1758-3578	OTHER	0.067996	0.000513	0.023282	0.908209	
megahit_8039_4053-4451	OTHER	0.006922	0.004402	0.001589	0.987086	
megahit_8040_1758-3578	OTHER	0.067996	0.000513	0.023282	0.908209	
megahit_8040_3907-4047	OTHER	0.009058	0.008445	0.003253	0.979243	
megahit_8069_2-649	SP(Sec/SPI)	0.997706	0.000326	0.001495	0.000473	CS pos: 20-21. ANA-QN. Pr: 0.9800
megahit_8122_18-857	OTHER	0.024476	0.000789	0.028958	0.945776	
megahit_8122_1588-2247	OTHER	0.024010	0.008333	0.006164	0.961493	
megahit_8122_2279-3295	OTHER	0.010497	0.000313	0.002081	0.987108	
megahit_8123_53-490	OTHER	0.024476	0.000789	0.028958	0.945776	
megahit_8123_1221-1880	OTHER	0.024010	0.008333	0.006164	0.961493	
megahit_8123_1912-2928	OTHER	0.010497	0.000313	0.002081	0.987108	
megahit_8181_47-829	OTHER	0.002722	0.000473	0.000269	0.996536	
megahit_8193_2-592	OTHER	0.096343	0.007826	0.027530	0.868301	
megahit_8319_83-421	OTHER	0.008763	0.003617	0.001356	0.986263	
megahit_8332_2-520	OTHER	0.054710	0.001152	0.003274	0.940865	
megahit_8448_74-1771	OTHER	0.006013	0.000364	0.000401	0.993223	
megahit_8458_79-918	SP(Sec/SPI)	0.991042	0.000436	0.004201	0.004321	CS pos: 23-24. VRA-DD. Pr: 0.9883
megahit_8528_2-913	OTHER	0.007685	0.001205	0.002353	0.988756	
megahit_8545_249-1151	OTHER	0.072109	0.389099	0.035540	0.503252	
megahit_8550_588-1073	OTHER	0.019856	0.003952	0.001590	0.974602	
megahit_8573_33-905	SP(Sec/SPI)	0.919900	0.057357	0.012771	0.009972	CS pos: 35-36. AQA-QN. Pr: 0.9487
megahit_8574_122-1033	OTHER	0.008706	0.009096	0.001837	0.980361	
megahit_8590_1356-2714	SP(Sec/SPI)	0.960691	0.032268	0.002358	0.004682	CS pos: 35-36. AHA-KQ. Pr: 0.9865
megahit_8795_412-1095	OTHER	0.006977	0.008088	0.001022	0.983912	
megahit_8820_1-360	OTHER	0.023163	0.002799	0.004310	0.969729	
megahit_8909_444-722	OTHER	0.001647	0.000401	0.000219	0.997733	
megahit_8932_67-1095	OTHER	0.116877	0.003469	0.018737	0.860917	
megahit_8940_2-373	OTHER	0.008733	0.003589	0.002105	0.985573	
megahit_8940_389-1315	OTHER	0.007183	0.005997	0.000606	0.986214	
megahit_8941_2-349	OTHER	0.005969	0.007323	0.001172	0.985536	
megahit_8941_390-1316	OTHER	0.007183	0.005997	0.000606	0.986214	
megahit_8966_2-385	OTHER	0.007961	0.001087	0.001562	0.989390	
megahit_8967_3-281	OTHER	0.006270	0.004090	0.000956	0.988684	
megahit_9035_1-1266	OTHER	0.007168	0.005972	0.000722	0.986138	
megahit_9037_1-1266	OTHER	0.007168	0.005972	0.000722	0.986138	
megahit_9053_326-1264	OTHER	0.011930	0.001038	0.000773	0.986259	
megahit_9068_89-850	OTHER	0.003800	0.000183	0.007704	0.988313	
megahit_9084_2-793	OTHER	0.012156	0.000928	0.001987	0.984930	
megahit_9085_2-793	OTHER	0.008073	0.001180	0.001485	0.989262	
megahit_9087_2-793	OTHER	0.008766	0.001385	0.001491	0.988358	
megahit_9097_256-987	OTHER	0.009129	0.004320	0.000911	0.985640	
megahit_9125_2-415	OTHER	0.030559	0.005620	0.001054	0.962768	
megahit_9262_1-333	OTHER	0.016418	0.046150	0.000522	0.936909	
megahit_9262_343-648	OTHER	0.041983	0.003603	0.004827	0.949587	
megahit_9314_475-1146	OTHER	0.033606	0.086354	0.003088	0.876952	
megahit_9390_42-1757	OTHER	0.012768	0.001726	0.001748	0.983757	
megahit_9391_3-821	OTHER	0.012768	0.001726	0.001748	0.983757	
megahit_9490_501-1277	OTHER	0.031277	0.000393	0.003291	0.965039	
megahit_9492_501-1280	OTHER	0.031277	0.000393	0.003291	0.965039	
megahit_9529_1-2700	OTHER	0.011224	0.003218	0.001452	0.984106	
megahit_9530_1-2700	OTHER	0.011224	0.003218	0.001452	0.984106	
megahit_9538_1-1044	OTHER	0.003080	0.003346	0.000338	0.993236	
megahit_9584_186-1205	SP(Sec/SPI)	0.988976	0.000696	0.009782	0.000546	CS pos: 22-23. ASA-GT. Pr: 0.7078
megahit_9606_3-1052	OTHER	0.202116	0.004611	0.013716	0.779557	
megahit_9692_1442-2776	OTHER	0.002636	0.000515	0.000267	0.996582	
megahit_9693_48-536	OTHER	0.002636	0.000515	0.000267	0.996582	
megahit_9767_3-887	OTHER	0.117965	0.012928	0.041118	0.827990	
megahit_9790_243-611	OTHER	0.001207	0.001955	0.000171	0.996666	
megahit_9791_98-466	OTHER	0.001207	0.001955	0.000171	0.996666	
megahit_9799_1-3549	OTHER	0.227342	0.015993	0.016362	0.740304	
megahit_9799_3727-5532	SP(Sec/SPI)	0.605170	0.018905	0.011800	0.364125	CS pos: 34-35. VLA-AE. Pr: 0.5418
megahit_9799_5671-9135	OTHER	0.019680	0.001286	0.000974	0.978060	
megahit_9799_9223-9669	OTHER	0.003959	0.041013	0.000507	0.954522	
megahit_9800_1-3549	OTHER	0.227342	0.015993	0.016362	0.740304	
megahit_9800_3727-4698	SP(Sec/SPI)	0.605170	0.018905	0.011800	0.364125	CS pos: 34-35. VLA-AE. Pr: 0.5418
megahit_9801_3-2636	OTHER	0.019680	0.001286	0.000974	0.978060	
megahit_9801_2724-3170	OTHER	0.003959	0.041013	0.000507	0.954522	
megahit_9802_1-3549	OTHER	0.227342	0.015993	0.016362	0.740304	
megahit_9802_3727-5532	SP(Sec/SPI)	0.605170	0.018905	0.011800	0.364125	CS pos: 34-35. VLA-AE. Pr: 0.5418
megahit_9802_5671-9135	OTHER	0.019680	0.001286	0.000974	0.978060	
megahit_9802_9223-9669	OTHER	0.003959	0.041013	0.000507	0.954522	
megahit_9804_3-440	OTHER	0.005897	0.000801	0.001008	0.992294	
megahit_9810_359-1171	OTHER	0.035972	0.001924	0.001896	0.960207	
megahit_9822_3-1286	SP(Sec/SPI)	0.993580	0.001515	0.003158	0.001748	CS pos: 22-23. LLA-EA. Pr: 0.6046
megahit_9822_1291-2289	OTHER	0.010010	0.004562	0.001031	0.984397	
megahit_9823_86-2989	LIPO(Sec/SPII)	0.480492	0.006521	0.510905	0.002082	CS pos: 24-25. GYS-CA. Pr: 0.4835
megahit_9823_4276-5274	OTHER	0.010010	0.004562	0.001031	0.984397	
megahit_9824_4288-5286	OTHER	0.010010	0.004562	0.001031	0.984397	
megahit_9870_3-461	OTHER	0.002373	0.000357	0.000187	0.997082	
megahit_9870_515-994	SP(Sec/SPI)	0.921466	0.000413	0.013327	0.064794	CS pos: 18-19. SWA-VT. Pr: 0.7818
megahit_9871_474-1730	SP(Sec/SPI)	0.991240	0.005023	0.003254	0.000484	CS pos: 28-29. ANA-SV. Pr: 0.9151
megahit_9871_1784-2263	SP(Sec/SPI)	0.921466	0.000413	0.013327	0.064794	CS pos: 18-19. SWA-VT. Pr: 0.7818
megahit_9871_2280-3086	OTHER	0.013286	0.029387	0.002765	0.954562	
megahit_9916_127-1206	OTHER	0.006672	0.000728	0.009167	0.983433	
megahit_9918_127-2175	OTHER	0.002760	0.000288	0.002182	0.994771	
megahit_9933_931-1248	OTHER	0.002086	0.000079	0.000638	0.997197	
megahit_9942_118-951	OTHER	0.002040	0.000240	0.000396	0.997323	
megahit_9943_1006-1839	OTHER	0.002040	0.000240	0.000396	0.997323	
megahit_9944_1006-1839	OTHER	0.002040	0.000240	0.000396	0.997323	
megahit_9946_1-1083	OTHER	0.006545	0.000771	0.000807	0.991878	
megahit_9946_1145-1534	OTHER	0.003178	0.001337	0.000283	0.995201	
megahit_9946_1651-3672	OTHER	0.018729	0.007542	0.001363	0.972366	
megahit_9954_644-1645	OTHER	0.050743	0.002927	0.004434	0.941896	
megahit_9965_1-867	OTHER	0.005096	0.000962	0.000558	0.993385	
megahit_10051_259-426	OTHER	0.001427	0.000139	0.001865	0.996569	
megahit_10072_3-1673	SP(Sec/SPI)	0.687794	0.027840	0.016565	0.267800	CS pos: 43-44. ALA-GS. Pr: 0.6489
megahit_10154_1-321	OTHER	0.002485	0.000730	0.003787	0.992998	
megahit_10203_3-365	OTHER	0.004807	0.001629	0.000372	0.993192	
