# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503164320
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_84242_3-326	OTHER	0.011221	0.005282	0.001359	0.982138	
megahit_84379_204-1370	OTHER	0.002660	0.000517	0.000749	0.996073	
megahit_84383_258-632	OTHER	0.015732	0.001782	0.001509	0.980976	
megahit_84407_52-648	OTHER	0.026729	0.088083	0.001075	0.884113	
megahit_84408_84-1127	OTHER	0.021355	0.063228	0.000790	0.914628	
megahit_84409_2-535	OTHER	0.009343	0.001956	0.000848	0.987853	
megahit_84410_52-1095	OTHER	0.027172	0.087854	0.001082	0.883891	
megahit_84423_861-2108	OTHER	0.007609	0.001889	0.001556	0.988946	
megahit_84461_1927-3318	OTHER	0.078193	0.000910	0.008048	0.912849	
megahit_84462_457-1356	OTHER	0.003804	0.000710	0.000530	0.994957	
megahit_84462_1744-3708	OTHER	0.078193	0.000910	0.008048	0.912849	
megahit_84463_457-1356	OTHER	0.003804	0.000710	0.000530	0.994957	
megahit_84463_1743-3707	OTHER	0.078193	0.000910	0.008048	0.912849	
megahit_84464_457-1356	OTHER	0.003804	0.000710	0.000530	0.994957	
megahit_84464_1743-3707	OTHER	0.078193	0.000910	0.008048	0.912849	
megahit_84468_1958-2872	OTHER	0.008794	0.004825	0.003654	0.982726	
megahit_84469_3-827	OTHER	0.047074	0.001063	0.001046	0.950817	
megahit_84621_3-227	OTHER	0.022011	0.004930	0.005685	0.967373	
megahit_84621_240-332	OTHER	0.051459	0.035813	0.020673	0.892056	
megahit_84631_276-530	OTHER	0.015620	0.045664	0.003786	0.934929	
megahit_84672_35-643	OTHER	0.024459	0.001865	0.002932	0.970744	
megahit_84903_2-676	SP(Sec/SPI)	0.877591	0.001290	0.097655	0.023464	CS pos: 25-26. GFG-QE. Pr: 0.5907
megahit_84905_2-676	SP(Sec/SPI)	0.877591	0.001290	0.097655	0.023464	CS pos: 25-26. GFG-QE. Pr: 0.5907
megahit_84951_1-1296	OTHER	0.022080	0.005412	0.003304	0.969204	
megahit_85044_3-272	OTHER	0.043755	0.002169	0.005716	0.948360	
megahit_85044_282-914	OTHER	0.111997	0.002091	0.039234	0.846678	
megahit_85044_907-1317	OTHER	0.002766	0.000469	0.000632	0.996133	
megahit_85044_1326-8675	SP(Sec/SPI)	0.939680	0.000628	0.044281	0.015411	CS pos: 21-22. AIA-TP. Pr: 0.8238
megahit_85044_8672-16276	SP(Sec/SPI)	0.924393	0.014735	0.023322	0.037549	CS pos: 32-33. ALA-DS. Pr: 0.8901
megahit_85044_16273-18591	SP(Sec/SPI)	0.989793	0.007470	0.002016	0.000721	CS pos: 34-35. ALA-QN. Pr: 0.9761
megahit_85044_18623-20353	SP(Sec/SPI)	0.961465	0.003458	0.005689	0.029388	CS pos: 27-28. AAG-EE. Pr: 0.7056
megahit_85045_42-1655	OTHER	0.014061	0.018164	0.001530	0.966246	
megahit_85045_2208-2639	OTHER	0.009141	0.017483	0.008533	0.964843	
megahit_85045_2639-3058	OTHER	0.043755	0.002169	0.005716	0.948360	
megahit_85045_3068-3700	OTHER	0.111997	0.002091	0.039234	0.846678	
megahit_85045_3693-4103	OTHER	0.002766	0.000469	0.000632	0.996133	
megahit_85045_4112-9730	OTHER	0.022994	0.001610	0.004512	0.970884	
megahit_85046_1-2034	SP(Sec/SPI)	0.924393	0.014735	0.023322	0.037549	CS pos: 32-33. ALA-DS. Pr: 0.8901
megahit_85046_2031-4349	SP(Sec/SPI)	0.989793	0.007470	0.002016	0.000721	CS pos: 34-35. ALA-QN. Pr: 0.9761
megahit_85046_4381-6111	SP(Sec/SPI)	0.961465	0.003458	0.005689	0.029388	CS pos: 27-28. AAG-EE. Pr: 0.7056
megahit_85047_110-385	OTHER	0.043755	0.002169	0.005716	0.948360	
megahit_85047_395-1027	OTHER	0.111997	0.002091	0.039234	0.846678	
megahit_85047_1020-1430	OTHER	0.002766	0.000469	0.000632	0.996133	
megahit_85047_1439-7057	OTHER	0.022994	0.001610	0.004512	0.970884	
megahit_85048_2-1135	SP(Sec/SPI)	0.939680	0.000628	0.044281	0.015411	CS pos: 21-22. AIA-TP. Pr: 0.8238
megahit_85048_1132-8736	SP(Sec/SPI)	0.924393	0.014735	0.023322	0.037549	CS pos: 32-33. ALA-DS. Pr: 0.8901
megahit_85048_8733-11051	SP(Sec/SPI)	0.989793	0.007470	0.002016	0.000721	CS pos: 34-35. ALA-QN. Pr: 0.9761
megahit_85048_11083-12813	SP(Sec/SPI)	0.961465	0.003458	0.005689	0.029388	CS pos: 27-28. AAG-EE. Pr: 0.7056
megahit_85098_791-2350	OTHER	0.024168	0.001439	0.008030	0.966363	
megahit_85098_5066-8476	OTHER	0.005346	0.000663	0.000333	0.993657	
megahit_85099_791-2350	OTHER	0.024168	0.001439	0.008030	0.966363	
megahit_85099_5066-8476	OTHER	0.005346	0.000663	0.000333	0.993657	
megahit_85100_2-760	OTHER	0.015638	0.003136	0.001060	0.980166	
megahit_85100_791-2350	OTHER	0.024168	0.001439	0.008030	0.966363	
megahit_85100_3569-5059	LIPO(Sec/SPII)	0.012524	0.000073	0.987110	0.000292	CS pos: 18-19. ASA-CQ. Pr: 0.9938
megahit_85100_5066-6646	OTHER	0.005346	0.000663	0.000333	0.993657	
megahit_85116_1020-1631	SP(Sec/SPI)	0.901858	0.001077	0.089532	0.007533	CS pos: 21-22. ISA-QN. Pr: 0.8472
megahit_85233_1-315	LIPO(Sec/SPII)	0.000558	0.000038	0.999280	0.000123	CS pos: 17-18. LAA-CG. Pr: 0.9997
megahit_85265_457-2607	OTHER	0.002565	0.000283	0.000287	0.996865	
megahit_85266_457-2607	OTHER	0.002565	0.000283	0.000287	0.996865	
megahit_85317_1-945	OTHER	0.240665	0.112165	0.009282	0.637889	
megahit_85317_1069-2148	SP(Sec/SPI)	0.469104	0.000781	0.314549	0.215566	CS pos: 19-20. SVS-QN. Pr: 0.2530
megahit_85333_23-586	OTHER	0.001092	0.000210	0.000288	0.998409	
megahit_85334_2-925	OTHER	0.006698	0.000422	0.002119	0.990761	
megahit_85334_927-1379	OTHER	0.002820	0.000704	0.000610	0.995866	
megahit_85334_1586-3589	OTHER	0.024089	0.000465	0.056000	0.919446	
megahit_85335_2-925	OTHER	0.006698	0.000422	0.002119	0.990761	
megahit_85335_927-1379	OTHER	0.002820	0.000704	0.000610	0.995866	
megahit_85335_1586-3019	OTHER	0.011847	0.011345	0.002741	0.974067	
megahit_85336_2-925	OTHER	0.006698	0.000422	0.002119	0.990761	
megahit_85341_1071-2294	OTHER	0.098502	0.002300	0.005343	0.893855	
megahit_85342_1071-2294	OTHER	0.098502	0.002300	0.005343	0.893855	
megahit_85358_3-410	OTHER	0.006265	0.004207	0.001396	0.988131	
megahit_85387_419-1249	OTHER	0.148939	0.218610	0.002617	0.629834	
megahit_85387_3090-3806	OTHER	0.355739	0.064124	0.056537	0.523599	
megahit_85388_2822-3538	OTHER	0.355739	0.064124	0.056537	0.523599	
megahit_85389_419-1249	OTHER	0.148939	0.218610	0.002617	0.629834	
megahit_85389_3090-3806	OTHER	0.355739	0.064124	0.056537	0.523599	
megahit_85390_151-981	OTHER	0.148939	0.218610	0.002617	0.629834	
megahit_85390_2822-3538	OTHER	0.355739	0.064124	0.056537	0.523599	
megahit_85392_3-635	OTHER	0.005911	0.000338	0.003635	0.990116	
megahit_85434_1-492	OTHER	0.091696	0.022018	0.003436	0.882850	
megahit_85452_94-432	OTHER	0.001917	0.003658	0.000329	0.994096	
megahit_85452_453-3116	OTHER	0.004112	0.003121	0.000316	0.992450	
megahit_85453_1-2580	OTHER	0.004112	0.003121	0.000316	0.992450	
megahit_85480_2-445	LIPO(Sec/SPII)	0.061162	0.016158	0.777020	0.145660	CS pos: 17-18. GQG-CS. Pr: 0.7768
megahit_85481_2-730	LIPO(Sec/SPII)	0.061162	0.016158	0.777020	0.145660	CS pos: 17-18. GQG-CS. Pr: 0.7768
megahit_85538_403-1851	OTHER	0.064485	0.075108	0.009838	0.850569	
megahit_85601_142-1083	OTHER	0.000797	0.000100	0.000415	0.998688	
megahit_85602_120-1061	OTHER	0.000797	0.000100	0.000415	0.998688	
megahit_85692_1545-2042	SP(Sec/SPI)	0.946493	0.002742	0.008196	0.042569	CS pos: 29-30. SNA-QH. Pr: 0.9034
megahit_85693_19-183	OTHER	0.003843	0.002020	0.002919	0.991218	
megahit_85698_1069-1455	OTHER	0.013598	0.001364	0.004148	0.980890	
megahit_85728_1-732	OTHER	0.007848	0.005229	0.001288	0.985635	
megahit_85731_75-974	SP(Sec/SPI)	0.922923	0.000662	0.050823	0.025592	CS pos: 23-24. AFG-EA. Pr: 0.3948
megahit_85738_74-1579	OTHER	0.018154	0.000730	0.059434	0.921682	
megahit_85774_2-469	OTHER	0.051596	0.005128	0.001592	0.941685	
megahit_85822_3-1526	OTHER	0.008501	0.000121	0.010755	0.980624	
megahit_85827_2-493	OTHER	0.001856	0.000443	0.000258	0.997443	
megahit_85882_2-853	SP(Sec/SPI)	0.994062	0.001684	0.003848	0.000406	CS pos: 28-29. AQA-AD. Pr: 0.9545
megahit_85952_2-628	OTHER	0.117897	0.411551	0.002296	0.468256	
megahit_85953_2-628	OTHER	0.117897	0.411551	0.002296	0.468256	
megahit_85959_90-2153	SP(Sec/SPI)	0.982739	0.013431	0.002206	0.001623	CS pos: 24-25. AYA-HG. Pr: 0.9457
megahit_85984_9-443	TAT(Tat/SPI)	0.002879	0.766261	0.001082	0.229777	CS pos: 44-45. VRA-GI. Pr: 0.3489
megahit_86051_3-350	OTHER	0.012120	0.001809	0.002652	0.983419	
megahit_86069_3024-3287	OTHER	0.017218	0.001376	0.001680	0.979725	
megahit_86190_3-320	OTHER	0.007630	0.001383	0.001255	0.989732	
megahit_86199_1-468	OTHER	0.004471	0.000913	0.001793	0.992824	
megahit_86225_1-696	OTHER	0.002410	0.000392	0.000450	0.996748	
megahit_86264_2-1387	OTHER	0.002958	0.000279	0.000420	0.996342	
megahit_86305_106-1359	OTHER	0.013157	0.001750	0.001730	0.983364	
megahit_86306_106-1359	OTHER	0.017554	0.002187	0.002171	0.978088	
megahit_86343_1822-2175	OTHER	0.004841	0.000576	0.000602	0.993981	
megahit_86348_3-896	OTHER	0.012705	0.003384	0.000523	0.983388	
megahit_86349_1-1143	OTHER	0.021770	0.007349	0.000861	0.970021	
megahit_86359_286-2850	OTHER	0.025038	0.000989	0.005180	0.968794	
megahit_86360_286-2850	OTHER	0.025038	0.000989	0.005180	0.968794	
megahit_86382_3-575	OTHER	0.024921	0.001677	0.001566	0.971837	
megahit_86387_1561-2592	OTHER	0.007859	0.002638	0.000988	0.988515	
megahit_86393_2-349	OTHER	0.279023	0.009041	0.042549	0.669388	
megahit_86432_125-778	OTHER	0.002591	0.000601	0.000778	0.996031	
megahit_86521_3-872	OTHER	0.052999	0.001747	0.003317	0.941938	
megahit_86522_3-803	OTHER	0.052999	0.001747	0.003317	0.941938	
megahit_86541_204-425	OTHER	0.122348	0.001065	0.032575	0.844013	
megahit_86541_401-1726	OTHER	0.056642	0.015808	0.007072	0.920479	
megahit_86919_16-771	OTHER	0.007041	0.001927	0.001020	0.990013	
megahit_86939_3-1334	OTHER	0.135861	0.009802	0.018138	0.836199	
megahit_86967_3-512	OTHER	0.011323	0.018701	0.003552	0.966424	
megahit_86973_209-796	OTHER	0.008524	0.001597	0.002280	0.987599	
megahit_86973_796-1647	OTHER	0.005942	0.001603	0.012849	0.979606	
megahit_87020_1-894	OTHER	0.022473	0.002346	0.002620	0.972561	
megahit_87050_350-1087	OTHER	0.033609	0.038472	0.011088	0.916831	
megahit_87099_1-540	OTHER	0.022727	0.008123	0.004494	0.964655	
megahit_87104_1-1038	OTHER	0.377295	0.003142	0.022130	0.597433	
megahit_87142_1301-2728	OTHER	0.006589	0.000769	0.000881	0.991761	
megahit_87142_2785-3039	OTHER	0.012178	0.002705	0.002831	0.982287	
megahit_87146_32-481	OTHER	0.001749	0.000842	0.000331	0.997077	
megahit_87157_2704-3414	OTHER	0.040501	0.065029	0.003740	0.890729	
megahit_87157_6061-6813	OTHER	0.088841	0.010712	0.006251	0.894197	
megahit_87157_6876-7484	OTHER	0.288235	0.000376	0.055010	0.656380	
megahit_87157_7485-7922	OTHER	0.002081	0.000654	0.000329	0.996935	
megahit_87157_8507-9499	OTHER	0.232010	0.100830	0.007107	0.660053	
megahit_87158_94-1908	OTHER	0.001225	0.001848	0.000141	0.996786	
megahit_87158_6876-7484	OTHER	0.288235	0.000376	0.055010	0.656380	
megahit_87159_6876-7484	OTHER	0.288235	0.000376	0.055010	0.656380	
megahit_87159_7485-7922	OTHER	0.002081	0.000654	0.000329	0.996935	
megahit_87160_94-1908	OTHER	0.001225	0.001848	0.000141	0.996786	
megahit_87160_1908-2681	OTHER	0.048917	0.048317	0.002520	0.900246	
megahit_87160_2704-3414	OTHER	0.040501	0.065029	0.003740	0.890729	
megahit_87161_94-1908	OTHER	0.001225	0.001848	0.000141	0.996786	
megahit_87161_1908-2681	OTHER	0.049043	0.050698	0.002555	0.897705	
megahit_87161_6876-7484	OTHER	0.288235	0.000376	0.055010	0.656380	
megahit_87161_7485-7922	OTHER	0.002081	0.000654	0.000329	0.996935	
megahit_87161_8507-9499	OTHER	0.232010	0.100830	0.007107	0.660053	
megahit_87169_289-471	OTHER	0.019861	0.003331	0.009190	0.967619	
megahit_87188_48-2150	OTHER	0.004693	0.011138	0.000362	0.983807	
megahit_87189_48-1634	OTHER	0.004693	0.011138	0.000362	0.983807	
megahit_87190_3-1196	OTHER	0.005243	0.035198	0.000679	0.958881	
megahit_87191_48-2150	OTHER	0.004693	0.011138	0.000362	0.983807	
megahit_87192_3-251	OTHER	0.008278	0.007426	0.002616	0.981680	
megahit_87192_275-535	OTHER	0.012333	0.006366	0.003228	0.978072	
megahit_87193_2-1204	OTHER	0.008278	0.007426	0.002616	0.981680	
megahit_87193_1228-1488	OTHER	0.012333	0.006366	0.003228	0.978072	
megahit_87201_305-667	LIPO(Sec/SPII)	0.034058	0.000294	0.964342	0.001306	CS pos: 19-20. LTA-CA. Pr: 0.9645
megahit_87202_305-667	LIPO(Sec/SPII)	0.041034	0.000340	0.956786	0.001840	CS pos: 19-20. LTA-CA. Pr: 0.9567
megahit_87280_1-1269	OTHER	0.004048	0.000197	0.008956	0.986800	
megahit_87280_3004-4044	OTHER	0.011676	0.010472	0.001965	0.975887	
megahit_87281_1700-4162	OTHER	0.003317	0.000164	0.011893	0.984627	
megahit_87285_1-492	OTHER	0.004666	0.002406	0.000299	0.992629	
megahit_87291_572-853	OTHER	0.001603	0.000869	0.000579	0.996949	
megahit_87293_2-319	OTHER	0.018201	0.024879	0.003474	0.953446	
megahit_87361_1-360	OTHER	0.003970	0.004284	0.001354	0.990392	
megahit_87364_149-1465	OTHER	0.005419	0.006322	0.001345	0.986914	
megahit_87364_1505-2122	OTHER	0.007318	0.001687	0.000621	0.990374	
megahit_87365_149-1465	OTHER	0.005419	0.006322	0.001345	0.986914	
megahit_87365_1505-2122	OTHER	0.007318	0.001687	0.000621	0.990374	
megahit_87366_149-991	OTHER	0.005419	0.006322	0.001345	0.986914	
megahit_87372_71-1000	OTHER	0.001779	0.007312	0.000784	0.990126	
megahit_87396_2-598	OTHER	0.007401	0.023798	0.000734	0.968066	
megahit_87420_3026-3379	OTHER	0.003507	0.001952	0.000330	0.994211	
megahit_87421_2977-3756	OTHER	0.003507	0.001952	0.000330	0.994211	
megahit_87450_394-2151	OTHER	0.004181	0.034872	0.001791	0.959156	
megahit_87453_394-2151	OTHER	0.004181	0.034872	0.001791	0.959156	
megahit_87487_489-1697	OTHER	0.060549	0.017173	0.011006	0.911272	
megahit_87488_489-1697	OTHER	0.060549	0.017173	0.011006	0.911272	
megahit_87488_1701-2033	OTHER	0.003069	0.000817	0.001492	0.994622	
megahit_87488_2046-2855	LIPO(Sec/SPII)	0.006238	0.000068	0.993454	0.000240	CS pos: 19-20. LVS-CN. Pr: 0.9946
megahit_87520_2-1273	OTHER	0.058611	0.001073	0.008206	0.932111	
megahit_87529_15-1088	OTHER	0.050563	0.031257	0.003995	0.914184	
megahit_87530_15-1088	OTHER	0.050563	0.031257	0.003995	0.914184	
megahit_87531_2-280	OTHER	0.005015	0.001254	0.000620	0.993111	
megahit_87550_109-348	OTHER	0.010762	0.006423	0.001058	0.981757	
megahit_87567_1-303	OTHER	0.028175	0.009071	0.009451	0.953303	
megahit_87574_757-1311	OTHER	0.006870	0.011165	0.001825	0.980141	
megahit_87591_43-1572	OTHER	0.038416	0.000442	0.017204	0.943938	
megahit_87592_43-2172	OTHER	0.038416	0.000442	0.017204	0.943938	
megahit_87593_43-1815	OTHER	0.038416	0.000442	0.017204	0.943938	
megahit_87657_3-551	OTHER	0.082875	0.059927	0.015843	0.841355	
megahit_87663_60-1352	OTHER	0.008015	0.002673	0.001395	0.987916	
megahit_87673_2-430	OTHER	0.160277	0.001825	0.002948	0.834951	
megahit_87673_465-1145	OTHER	0.009559	0.002551	0.001675	0.986215	
megahit_87722_96-299	OTHER	0.051275	0.001918	0.026628	0.920178	
megahit_87744_552-2087	SP(Sec/SPI)	0.992160	0.000943	0.004812	0.002086	CS pos: 22-23. AIA-QT. Pr: 0.9256
megahit_87792_340-786	OTHER	0.018289	0.000908	0.004097	0.976706	
megahit_87810_125-616	OTHER	0.477183	0.006605	0.017397	0.498815	
megahit_87812_326-808	SP(Sec/SPI)	0.791584	0.009845	0.017765	0.180807	CS pos: 35-36. TSA-QT. Pr: 0.7354
megahit_87819_2-256	OTHER	0.005081	0.004412	0.000686	0.989822	
megahit_87910_404-982	OTHER	0.010491	0.001289	0.001481	0.986738	
megahit_87912_2-634	OTHER	0.085492	0.000859	0.006849	0.906801	
megahit_87912_652-1230	OTHER	0.010491	0.001289	0.001481	0.986738	
megahit_87979_57-809	OTHER	0.002819	0.014564	0.000286	0.982331	
megahit_87982_203-382	OTHER	0.013469	0.001785	0.002853	0.981893	
megahit_87986_2-904	OTHER	0.016133	0.005140	0.005143	0.973584	
megahit_88000_557-1057	OTHER	0.013839	0.001133	0.001054	0.983974	
megahit_88012_3-956	OTHER	0.026350	0.000929	0.003791	0.968931	
megahit_88231_161-379	OTHER	0.007989	0.004259	0.001281	0.986472	
megahit_88265_1-1050	OTHER	0.056277	0.042852	0.007024	0.893847	
megahit_88356_41-805	OTHER	0.285865	0.026666	0.006569	0.680900	
megahit_88364_33-1640	OTHER	0.011262	0.001793	0.001964	0.984982	
megahit_88365_65-1822	OTHER	0.030057	0.006417	0.003122	0.960405	
megahit_88366_1-1074	OTHER	0.030057	0.006417	0.003122	0.960405	
megahit_88367_113-1678	OTHER	0.005355	0.001737	0.001287	0.991620	
megahit_88368_146-3268	OTHER	0.013690	0.003432	0.004721	0.978157	
megahit_88369_113-3919	OTHER	0.030057	0.006417	0.003122	0.960405	
megahit_88370_1-342	OTHER	0.012120	0.003178	0.003937	0.980765	
megahit_88373_522-785	OTHER	0.001746	0.001375	0.000214	0.996665	
megahit_88396_1-465	TAT(Tat/SPI)	0.060087	0.691632	0.018568	0.229712	CS pos: 32-33. AAA-DS. Pr: 0.4986
megahit_88396_466-657	OTHER	0.016792	0.009939	0.006492	0.966777	
megahit_88458_578-1069	OTHER	0.000381	0.000078	0.001688	0.997853	
megahit_88458_1628-2356	OTHER	0.023650	0.002448	0.007893	0.966009	
megahit_88460_260-703	OTHER	0.021170	0.050869	0.005822	0.922139	
megahit_88495_73-321	OTHER	0.001527	0.001701	0.000166	0.996607	
megahit_88516_1-747	OTHER	0.028384	0.002303	0.005483	0.963829	
megahit_88524_6-1289	OTHER	0.023002	0.032488	0.002631	0.941879	
megahit_88525_499-1764	OTHER	0.023002	0.032488	0.002631	0.941879	
megahit_88626_2-961	OTHER	0.003025	0.001129	0.000344	0.995502	
megahit_88633_3-1109	OTHER	0.004194	0.002026	0.000873	0.992907	
megahit_88642_2-880	SP(Sec/SPI)	0.988163	0.004936	0.006302	0.000599	CS pos: 25-26. ATA-QQ. Pr: 0.9441
megahit_88644_3-410	OTHER	0.009832	0.002744	0.002645	0.984779	
megahit_88659_3-1142	SP(Sec/SPI)	0.937287	0.015938	0.034084	0.012691	CS pos: 34-35. AFS-QQ. Pr: 0.7733
megahit_88663_26-1432	OTHER	0.023396	0.007414	0.011017	0.958173	
megahit_88712_3-1037	OTHER	0.022280	0.011318	0.001499	0.964904	
megahit_88722_202-921	SP(Sec/SPI)	0.939052	0.001114	0.055925	0.003910	CS pos: 28-29. ANA-CK. Pr: 0.5447
megahit_88722_943-1734	OTHER	0.025278	0.000853	0.004931	0.968939	
megahit_88723_1-678	SP(Sec/SPI)	0.995034	0.000338	0.004277	0.000351	CS pos: 24-25. AQA-DT. Pr: 0.8607
megahit_88723_747-1466	SP(Sec/SPI)	0.939052	0.001114	0.055925	0.003910	CS pos: 28-29. ANA-CK. Pr: 0.5447
megahit_88723_1488-2819	OTHER	0.127429	0.047070	0.010265	0.815236	
megahit_88724_1-1353	SP(Sec/SPI)	0.998911	0.000168	0.000653	0.000269	CS pos: 22-23. AQA-QI. Pr: 0.9850
megahit_88724_1367-3139	SP(Sec/SPI)	0.995034	0.000411	0.004186	0.000369	CS pos: 24-25. AQA-DT. Pr: 0.8627
megahit_88724_3208-3927	SP(Sec/SPI)	0.939052	0.001114	0.055925	0.003910	CS pos: 28-29. ANA-CK. Pr: 0.5447
megahit_88724_3949-5280	OTHER	0.127429	0.047070	0.010265	0.815236	
megahit_88725_5-385	SP(Sec/SPI)	0.835291	0.048743	0.024863	0.091104	CS pos: 40-41. AQG-QA. Pr: 0.3592
megahit_88725_433-2922	SP(Sec/SPI)	0.500831	0.415691	0.007935	0.075543	CS pos: 47-48. AIA-NE. Pr: 0.8473
megahit_88726_1-1512	SP(Sec/SPI)	0.835291	0.048743	0.024863	0.091104	CS pos: 40-41. AQG-QA. Pr: 0.3592
megahit_88726_1560-4049	SP(Sec/SPI)	0.500831	0.415691	0.007935	0.075543	CS pos: 47-48. AIA-NE. Pr: 0.8473
megahit_88727_3-395	OTHER	0.014794	0.003037	0.000688	0.981481	
megahit_88729_619-2004	OTHER	0.018685	0.002789	0.010607	0.967920	
megahit_88729_2001-3365	LIPO(Sec/SPII)	0.003546	0.000087	0.996073	0.000294	CS pos: 19-20. LPA-CS. Pr: 0.9964
megahit_88729_3380-6547	SP(Sec/SPI)	0.528194	0.001482	0.069509	0.400815	CS pos: 27-28. AYA-AM. Pr: 0.2576
megahit_88729_6577-7086	LIPO(Sec/SPII)	0.003827	0.000094	0.995588	0.000491	CS pos: 19-20. IAG-CG. Pr: 0.9902
megahit_88730_619-963	OTHER	0.018685	0.002789	0.010607	0.967920	
megahit_88732_124-3189	SP(Sec/SPI)	0.911795	0.001679	0.080777	0.005748	CS pos: 28-29. AQA-CK. Pr: 0.6130
megahit_88898_3-572	OTHER	0.094510	0.001167	0.019197	0.885125	
megahit_88951_467-922	OTHER	0.011007	0.002480	0.003072	0.983440	
megahit_88957_248-1171	OTHER	0.027768	0.014294	0.001262	0.956675	
megahit_88957_1228-1578	OTHER	0.006124	0.001447	0.001921	0.990507	
megahit_88959_294-1286	OTHER	0.008259	0.063954	0.001675	0.926112	
megahit_88960_417-1409	OTHER	0.008259	0.063954	0.001675	0.926112	
megahit_88961_309-1301	OTHER	0.008259	0.063954	0.001675	0.926112	
megahit_88962_455-1447	OTHER	0.008259	0.063954	0.001675	0.926112	
megahit_88984_3-773	OTHER	0.002675	0.001263	0.000503	0.995559	
megahit_89042_3-650	OTHER	0.235387	0.001316	0.004365	0.758932	
megahit_89049_564-1361	OTHER	0.006590	0.001780	0.000721	0.990909	
megahit_89050_564-1361	OTHER	0.006590	0.001780	0.000721	0.990909	
megahit_89082_3-884	OTHER	0.049912	0.016231	0.005271	0.928586	
megahit_89083_3-782	OTHER	0.049912	0.016231	0.005271	0.928586	
megahit_89083_844-1839	SP(Sec/SPI)	0.993561	0.000198	0.005638	0.000603	CS pos: 20-21. THA-QL. Pr: 0.9667
megahit_89084_3-836	OTHER	0.049912	0.016231	0.005271	0.928586	
megahit_89085_3-782	OTHER	0.049912	0.016231	0.005271	0.928586	
megahit_89085_844-1590	OTHER	0.027257	0.008284	0.014708	0.949751	
megahit_89103_1-1197	LIPO(Sec/SPII)	0.363608	0.003563	0.494586	0.138243	CS pos: 16-17. TAL-CA. Pr: 0.2211
megahit_89109_1-663	SP(Sec/SPI)	0.997972	0.000208	0.001468	0.000352	CS pos: 22-23. ALA-QD. Pr: 0.9892
megahit_89164_2-742	OTHER	0.032065	0.001877	0.002765	0.963293	
megahit_89165_2-880	OTHER	0.032065	0.001877	0.002765	0.963293	
megahit_89199_1-423	OTHER	0.002131	0.000926	0.000315	0.996629	
megahit_89199_438-731	OTHER	0.009483	0.085896	0.001012	0.903609	
megahit_89246_3-818	OTHER	0.005405	0.003216	0.000668	0.990711	
megahit_89258_224-1504	OTHER	0.004553	0.009724	0.001105	0.984617	
megahit_89258_1550-3889	OTHER	0.005262	0.000391	0.003031	0.991316	
megahit_89261_110-1285	OTHER	0.004553	0.009724	0.001105	0.984617	
megahit_89261_1331-3670	OTHER	0.005262	0.000391	0.003031	0.991316	
megahit_89272_1-1179	OTHER	0.000346	0.000051	0.017785	0.981818	
megahit_89272_1176-2216	OTHER	0.000686	0.000169	0.000892	0.998253	
megahit_89347_2-1558	OTHER	0.004367	0.000263	0.001681	0.993690	
megahit_89348_2-1558	OTHER	0.004367	0.000263	0.001681	0.993690	
megahit_89413_2-952	OTHER	0.013716	0.026848	0.002413	0.957023	
megahit_89439_13-606	OTHER	0.005764	0.017323	0.001417	0.975497	
megahit_89467_14-1399	OTHER	0.003951	0.000290	0.000539	0.995220	
megahit_89468_14-1399	OTHER	0.003951	0.000290	0.000539	0.995220	
megahit_89572_3-1868	SP(Sec/SPI)	0.990049	0.000404	0.008380	0.001167	CS pos: 22-23. AYA-QY. Pr: 0.9720
megahit_89652_3-758	OTHER	0.009580	0.000547	0.000825	0.989048	
megahit_89652_769-1323	OTHER	0.004389	0.012580	0.000568	0.982463	
megahit_89672_3-1172	OTHER	0.025047	0.059167	0.021856	0.893930	
megahit_89672_1172-1666	OTHER	0.037311	0.003910	0.005675	0.953105	
megahit_89673_3-1172	OTHER	0.025047	0.059167	0.021856	0.893930	
megahit_89673_1172-2173	OTHER	0.037311	0.003910	0.005675	0.953105	
megahit_89673_2170-3204	OTHER	0.019942	0.009718	0.007879	0.962461	
megahit_89674_3-1172	OTHER	0.025047	0.059167	0.021856	0.893930	
megahit_89703_3-1265	OTHER	0.016934	0.006799	0.002496	0.973770	
megahit_89823_3-968	OTHER	0.008579	0.021159	0.001527	0.968735	
megahit_89913_1-1140	OTHER	0.011357	0.011874	0.001015	0.975754	
megahit_89914_105-518	OTHER	0.097358	0.005677	0.004876	0.892089	
